Continent,Entity,Code,Date,Confirmed,Deaths
Asia,Cambodia,KHM,10/02/2021,478,0
Asia,Cambodia,KHM,20/02/2021,533,0
Asia,Cambodia,KHM,28/02/2021,0,0
Asia,Cambodia,KHM,10/03/2021,0,0
Asia,Cambodia,KHM,20/03/2021,0,0
,Cambodia,KHM,31/03/2021,0,0
Africa,Cameroon,CMR,31/01/2020,0,0
Africa,Cameroon,CMR,10/02/2020,0,0
Africa,Cameroon,CMR,20/02/2020,0,0
Africa,Cameroon,CMR,29/02/2020,0,0
Africa,Cameroon,CMR,10/03/2020,2,0
Africa,Cameroon,CMR,20/03/2020,20,0
Africa,Cameroon,CMR,31/03/2020,193,6
Africa,Cameroon,CMR,10/04/2020,820,12
Africa,Cameroon,CMR,20/04/2020,1163,42
Africa,Cameroon,CMR,30/04/2020,1832,61
Africa,Cameroon,CMR,10/05/2020,2579,114
Africa,Cameroon,CMR,20/05/2020,3733,146
Africa,Cameroon,CMR,31/05/2020,5904,191
Africa,Cameroon,CMR,10/06/2020,8681,212
Africa,Cameroon,CMR,20/06/2020,11610,301
Africa,Cameroon,CMR,30/06/2020,12592,313
Africa,Cameroon,CMR,10/07/2020,14916,359
Africa,Cameroon,CMR,20/07/2020,16157,373
Africa,Cameroon,CMR,31/07/2020,17255,391
Africa,Cameroon,CMR,10/08/2020,18042,395
Africa,Cameroon,CMR,20/08/2020,18762,408
Africa,Cameroon,CMR,31/08/2020,19142,411
Africa,Cameroon,CMR,10/09/2020,20009,415
Africa,Cameroon,CMR,20/09/2020,20431,416
Africa,Cameroon,CMR,30/09/2020,20838,418
Africa,Cameroon,CMR,10/10/2020,21203,423
Africa,Cameroon,CMR,20/10/2020,21570,425
Africa,Cameroon,CMR,31/10/2020,21793,426
Africa,Cameroon,CMR,10/11/2020,22421,433
Africa,Cameroon,CMR,20/11/2020,23528,435
Africa,Cameroon,CMR,30/11/2020,24445,437
Africa,Cameroon,CMR,10/12/2020,24963,443
Africa,Cameroon,CMR,20/12/2020,25849,448
Africa,Cameroon,CMR,31/12/2020,26277,448
Africa,Cameroon,CMR,10/01/2021,26848,448
Africa,Cameroon,CMR,20/01/2021,28010,455
Africa,Cameroon,CMR,31/01/2021,29617,462
Africa,Cameroon,CMR,10/02/2021,31394,474
Africa,Cameroon,CMR,20/02/2021,33749,523
Africa,Cameroon,CMR,28/02/2021,0,0
Africa,Cameroon,CMR,10/03/2021,0,0
Africa,Cameroon,CMR,20/03/2021,0,0
Africa,Cameroon,CMR,31/03/2021,0,0
North America,Canada,CAN,31/01/2020,4,0
North America,Canada,CAN,10/02/2020,7,0
North America,Canada,CAN,20/02/2020,8,0
North America,Canada,CAN,29/02/2020,20,0
North America,Canada,CAN,10/03/2020,79,1
North America,Canada,CAN,20/03/2020,943,15
North America,Canada,CAN,31/03/2020,8527,152
North America,Canada,CAN,10/04/2020,22059,867
North America,Canada,CAN,20/04/2020,37658,2291
North America,Canada,CAN,30/04/2020,54457,4179
North America,Canada,CAN,10/05/2020,70091,5822
North America,Canada,CAN,20/05/2020,81575,6950
North America,Canada,CAN,31/05/2020,92479,7906
North America,Canada,CAN,10/06/2020,98720,8382
North America,Canada,CAN,20/06/2020,102762,8609
North America,Canada,CAN,30/06/2020,106097,8780
North America,Canada,CAN,10/07/2020,108984,8879
North America,Canada,CAN,20/07/2020,112938,8947
North America,Canada,CAN,31/07/2020,118281,9025
North America,Canada,CAN,10/08/2020,122053,9074
North America,Canada,CAN,20/08/2020,125625,9127
North America,Canada,CAN,31/08/2020,130918,9193
North America,Canada,CAN,10/09/2020,136956,9231
North America,Canada,CAN,20/09/2020,145750,9288
North America,Canada,CAN,30/09/2020,161107,9391
North America,Canada,CAN,10/10/2020,182767,9694
North America,Canada,CAN,20/10/2020,206349,9909
North America,Canada,CAN,31/10/2020,237313,10276
North America,Canada,CAN,10/11/2020,276481,10769
North America,Canada,CAN,20/11/2020,324234,11461
North America,Canada,CAN,30/11/2020,381557,12239
North America,Canada,CAN,10/12/2020,445828,13227
North America,Canada,CAN,20/12/2020,511748,14374
North America,Canada,CAN,31/12/2020,584409,15762
North America,Canada,CAN,10/01/2021,664606,17074
North America,Canada,CAN,20/01/2021,730330,18567
North America,Canada,CAN,31/01/2021,783695,20041
North America,Canada,CAN,10/02/2021,818755,21007
North America,Canada,CAN,20/02/2021,848330,21631
North America,Canada,CAN,28/02/2021,0,0
North America,Canada,CAN,10/03/2021,0,0
North America,Canada,CAN,20/03/2021,0,0
North America,Canada,CAN,31/03/2021,0,0
Africa,Central African Republic,CAF,31/01/2020,0,0
Africa,Central African Republic,CAF,10/02/2020,0,0
Africa,Central African Republic,CAF,20/02/2020,0,0
Africa,Central African Republic,CAF,29/02/2020,0,0
Africa,Central African Republic,CAF,10/03/2020,0,0
Africa,Central African Republic,CAF,20/03/2020,3,0
Africa,Central African Republic,CAF,31/03/2020,3,0
Africa,Central African Republic,CAF,10/04/2020,8,0
Africa,Central African Republic,CAF,20/04/2020,12,0
Africa,Central African Republic,CAF,30/04/2020,50,0
Africa,Central African Republic,CAF,10/05/2020,143,0
Africa,Central African Republic,CAF,20/05/2020,418,0
Africa,Central African Republic,CAF,31/05/2020,1011,2
Africa,Central African Republic,CAF,10/06/2020,1888,5
Africa,Central African Republic,CAF,20/06/2020,2686,19
Africa,Central African Republic,CAF,30/06/2020,3745,47
Africa,Central African Republic,CAF,10/07/2020,4259,53
Africa,Central African Republic,CAF,20/07/2020,4548,55
Africa,Central African Republic,CAF,31/07/2020,4608,59
Africa,Central African Republic,CAF,10/08/2020,4641,60
Africa,Central African Republic,CAF,20/08/2020,4679,61
Africa,Central African Republic,CAF,31/08/2020,4711,62
Africa,Central African Republic,CAF,10/09/2020,4747,62
Africa,Central African Republic,CAF,20/09/2020,4786,62
Africa,Central African Republic,CAF,30/09/2020,4829,62
Africa,Central African Republic,CAF,10/10/2020,4854,62
Africa,Central African Republic,CAF,20/10/2020,4858,62
Africa,Central African Republic,CAF,31/10/2020,4866,62
Africa,Central African Republic,CAF,10/11/2020,4884,62
Africa,Central African Republic,CAF,20/11/2020,4911,63
Africa,Central African Republic,CAF,30/11/2020,4913,63
Africa,Central African Republic,CAF,10/12/2020,4927,63
Africa,Central African Republic,CAF,20/12/2020,4936,63
Africa,Central African Republic,CAF,31/12/2020,4963,63
Africa,Central African Republic,CAF,10/01/2021,4973,63
Africa,Central African Republic,CAF,20/01/2021,4974,63
Africa,Central African Republic,CAF,31/01/2021,4981,63
Africa,Central African Republic,CAF,10/02/2021,4989,63
Africa,Central African Republic,CAF,20/02/2021,5001,63
Africa,Central African Republic,CAF,28/02/2021,0,0
Africa,Central African Republic,CAF,10/03/2021,0,0
Africa,Central African Republic,CAF,20/03/2021,0,0
Africa,Central African Republic,CAF,31/03/2021,0,0
,Chad,TCD,31/01/2020,0,0
,Chad,TCD,10/02/2020,0,0
,Chad,TCD,20/02/2020,0,0
,Chad,TCD,29/02/2020,0,0
,Chad,TCD,10/03/2020,0,0
,Chad,TCD,20/03/2020,1,0
,Chad,TCD,31/03/2020,7,0
,Chad,TCD,10/04/2020,11,0
,Chad,TCD,20/04/2020,33,0
,Chad,TCD,30/04/2020,73,5
,Chad,TCD,10/05/2020,322,31
,Chad,TCD,20/05/2020,565,57
,Chad,TCD,31/05/2020,778,65
,Chad,TCD,10/06/2020,846,72
,Chad,TCD,20/06/2020,858,74
,Chad,TCD,30/06/2020,866,74
,Chad,TCD,10/07/2020,874,74
,Chad,TCD,20/07/2020,889,75
,Chad,TCD,31/07/2020,936,75
,Chad,TCD,10/08/2020,945,76
,Chad,TCD,20/08/2020,972,76
,Chad,TCD,31/08/2020,1013,77
,Chad,TCD,10/09/2020,1051,79
,Chad,TCD,20/09/2020,1151,81
,Chad,TCD,30/09/2020,1200,85
,Chad,TCD,10/10/2020,1291,92
,Chad,TCD,20/10/2020,1399,93
,Chad,TCD,31/10/2020,1483,98
,Chad,TCD,10/11/2020,1561,99
,Chad,TCD,20/11/2020,1626,101
,Chad,TCD,30/11/2020,1688,101
,Chad,TCD,10/12/2020,1739,102
,Chad,TCD,20/12/2020,1890,102
,Chad,TCD,31/12/2020,2113,104
,Chad,TCD,10/01/2021,2537,107
,Chad,TCD,20/01/2021,3012,114
,Chad,TCD,31/01/2021,3376,118
,Chad,TCD,10/02/2021,3568,126
,Chad,TCD,20/02/2021,3794,133
,Chad,TCD,28/02/2021,0,0
,Chad,TCD,10/03/2021,0,0
,Chad,TCD,20/03/2021,0,0
,Chad,TCD,31/03/2021,0,0
South America,Chile,CHL,31/01/2020,0,0
South America,Chile,CHL,10/02/2020,0,0
South America,Chile,CHL,20/02/2020,0,0
South America,Chile,CHL,29/02/2020,2,0
South America,Chile,CHL,10/03/2020,25,0
South America,Chile,CHL,20/03/2020,461,0
South America,Chile,CHL,31/03/2020,2844,12
South America,Chile,CHL,10/04/2020,6695,65
South America,Chile,CHL,20/04/2020,11375,139
South America,Chile,CHL,30/04/2020,17702,227
South America,Chile,CHL,10/05/2020,33855,312
South America,Chile,CHL,20/05/2020,62205,544
South America,Chile,CHL,31/05/2020,123550,1054
South America,Chile,CHL,10/06/2020,181062,2475
South America,Chile,CHL,20/06/2020,236748,4295
South America,Chile,CHL,30/06/2020,279393,5688
South America,Chile,CHL,10/07/2020,309274,6781
South America,Chile,CHL,20/07/2020,333029,8633
South America,Chile,CHL,31/07/2020,355667,9457
South America,Chile,CHL,10/08/2020,375044,10139
South America,Chile,CHL,20/08/2020,391849,10671
South America,Chile,CHL,31/08/2020,411726,11289
South America,Chile,CHL,10/09/2020,428669,11781
South America,Chile,CHL,20/09/2020,446274,12286
South America,Chile,CHL,30/09/2020,462991,12741
South America,Chile,CHL,10/10/2020,479595,13272
South America,Chile,CHL,20/10/2020,494478,13702
South America,Chile,CHL,31/10/2020,510256,14207
South America,Chile,CHL,10/11/2020,523907,14611
South America,Chile,CHL,20/11/2020,537585,15003
South America,Chile,CHL,30/11/2020,551743,15410
South America,Chile,CHL,10/12/2020,566440,15774
South America,Chile,CHL,20/12/2020,585546,16154
South America,Chile,CHL,31/12/2020,608973,16608
South America,Chile,CHL,10/01/2021,641923,17096
South America,Chile,CHL,20/01/2021,680740,17594
South America,Chile,CHL,31/01/2021,727109,18452
South America,Chile,CHL,10/02/2021,760576,19105
South America,Chile,CHL,20/02/2021,795845,19974
South America,Chile,CHL,28/02/2021,0,0
South America,Chile,CHL,10/03/2021,0,0
South America,Chile,CHL,20/03/2021,0,0
South America,Chile,CHL,31/03/2021,0,0
Asia,China,CHN,31/01/2020,9802,213
Asia,China,CHN,10/02/2020,42354,1012
Asia,China,CHN,20/02/2020,75077,2238
Asia,China,CHN,29/02/2020,79356,2837
Asia,China,CHN,10/03/2020,80887,3139
Asia,China,CHN,20/03/2020,81250,3253
Asia,China,CHN,31/03/2020,82279,3309
Asia,China,CHN,10/04/2020,82941,3340
Asia,China,CHN,20/04/2020,83817,4636
Asia,China,CHN,30/04/2020,83956,4637
Asia,China,CHN,10/05/2020,84010,4637
Asia,China,CHN,20/05/2020,84063,4638
Asia,China,CHN,31/05/2020,84146,4638
Asia,China,CHN,10/06/2020,84209,4638
Asia,China,CHN,20/06/2020,84553,4639
Asia,China,CHN,30/06/2020,84785,4641
Asia,China,CHN,10/07/2020,84992,4641
Asia,China,CHN,20/07/2020,85622,4646
Asia,China,CHN,31/07/2020,87655,4661
Asia,China,CHN,10/08/2020,88906,4689
Asia,China,CHN,20/08/2020,89567,4709
Asia,China,CHN,31/08/2020,89914,4723
Asia,China,CHN,10/09/2020,90127,4733
Asia,China,CHN,20/09/2020,90369,4737
Asia,China,CHN,30/09/2020,90545,4739
Asia,China,CHN,10/10/2020,90778,4739
Asia,China,CHN,20/10/2020,91022,4739
Asia,China,CHN,31/10/2020,91366,4739
Asia,China,CHN,10/11/2020,91719,4742
Asia,China,CHN,20/11/2020,91977,4742
Asia,China,CHN,30/11/2020,92902,4743
Asia,China,CHN,10/12/2020,94025,4748
Asia,China,CHN,20/12/2020,95050,4764
Asia,China,CHN,31/12/2020,95963,4782
Asia,China,CHN,10/01/2021,96824,4792
Asia,China,CHN,20/01/2021,98544,4801
Asia,China,CHN,31/01/2021,100063,4817
Asia,China,CHN,10/02/2021,100494,4825
Asia,China,CHN,20/02/2021,100727,4833
Asia,China,CHN,28/02/2021,0,0
Asia,China,CHN,10/03/2021,0,0
Asia,China,CHN,20/03/2021,0,0
Asia,China,CHN,31/03/2021,0,0
South America,Colombia,COL,31/01/2020,0,0
South America,Colombia,COL,10/02/2020,0,0
South America,Colombia,COL,20/02/2020,0,0
South America,Colombia,COL,29/02/2020,0,0
South America,Colombia,COL,10/03/2020,3,0
South America,Colombia,COL,20/03/2020,158,0
South America,Colombia,COL,31/03/2020,906,16
South America,Colombia,COL,10/04/2020,2473,80
South America,Colombia,COL,20/04/2020,3977,189
South America,Colombia,COL,30/04/2020,6507,293
South America,Colombia,COL,10/05/2020,11063,463
South America,Colombia,COL,20/05/2020,17687,630
South America,Colombia,COL,31/05/2020,29383,939
South America,Colombia,COL,10/06/2020,43682,1433
South America,Colombia,COL,20/06/2020,65633,2126
South America,Colombia,COL,30/06/2020,97846,3334
South America,Colombia,COL,10/07/2020,140776,4925
South America,Colombia,COL,20/07/2020,204005,6929
South America,Colombia,COL,31/07/2020,295508,10105
South America,Colombia,COL,10/08/2020,397623,13154
South America,Colombia,COL,20/08/2020,513719,16183
South America,Colombia,COL,31/08/2020,615094,19662
South America,Colombia,COL,10/09/2020,694664,22275
South America,Colombia,COL,20/09/2020,765076,24208
South America,Colombia,COL,30/09/2020,829679,25998
South America,Colombia,COL,10/10/2020,902747,27660
South America,Colombia,COL,20/10/2020,974139,29272
South America,Colombia,COL,31/10/2020,1074184,31314
South America,Colombia,COL,10/11/2020,1155356,33128
South America,Colombia,COL,20/11/2020,1233444,34929
South America,Colombia,COL,30/11/2020,1316806,36766
South America,Colombia,COL,10/12/2020,1399911,38484
South America,Colombia,COL,20/12/2020,1507222,40475
South America,Colombia,COL,31/12/2020,1642775,43213
South America,Colombia,COL,10/01/2021,1786900,46114
South America,Colombia,COL,20/01/2021,1956979,49792
South America,Colombia,COL,31/01/2021,2094884,53983
South America,Colombia,COL,10/02/2021,2173347,56733
South America,Colombia,COL,20/02/2021,2222018,58685
South America,Colombia,COL,28/02/2021,0,0
South America,Colombia,COL,10/03/2021,0,0
South America,Colombia,COL,20/03/2021,0,0
South America,Colombia,COL,31/03/2021,0,0
,Comoros,COM,31/01/2020,0,0
,Comoros,COM,10/02/2020,0,0
,Comoros,COM,20/02/2020,0,0
,Comoros,COM,29/02/2020,0,0
,Comoros,COM,10/03/2020,0,0
,Comoros,COM,20/03/2020,0,0
,Comoros,COM,31/03/2020,0,0
,Comoros,COM,10/04/2020,0,0
,Comoros,COM,20/04/2020,0,0
,Comoros,COM,30/04/2020,1,0
,Comoros,COM,10/05/2020,11,1
,Comoros,COM,20/05/2020,34,1
,Comoros,COM,31/05/2020,106,2
,Comoros,COM,10/06/2020,162,2
,Comoros,COM,20/06/2020,247,5
,Comoros,COM,30/06/2020,303,7
,Comoros,COM,10/07/2020,314,7
,Comoros,COM,20/07/2020,334,7
,Comoros,COM,31/07/2020,378,7
,Comoros,COM,10/08/2020,399,7
,Comoros,COM,20/08/2020,417,7
,Comoros,COM,31/08/2020,423,7
,Comoros,COM,10/09/2020,456,7
,Comoros,COM,20/09/2020,470,7
,Comoros,COM,30/09/2020,479,7
,Comoros,COM,10/10/2020,495,7
,Comoros,COM,20/10/2020,504,7
,Comoros,COM,31/10/2020,545,7
,Comoros,COM,10/11/2020,569,7
,Comoros,COM,20/11/2020,592,7
,Comoros,COM,30/11/2020,611,7
,Comoros,COM,10/12/2020,617,7
,Comoros,COM,20/12/2020,666,7
,Comoros,COM,31/12/2020,823,10
,Comoros,COM,10/01/2021,1150,18
,Comoros,COM,20/01/2021,1933,54
,Comoros,COM,31/01/2021,2726,93
,Comoros,COM,10/02/2021,3209,120
,Comoros,COM,20/02/2021,3490,143
,Comoros,COM,28/02/2021,0,0
,Comoros,COM,10/03/2021,0,0
,Comoros,COM,20/03/2021,0,0
,Comoros,COM,31/03/2021,0,0
Africa,Congo (Brazzaville),COG,31/01/2020,0,0
Africa,Congo (Brazzaville),COG,10/02/2020,0,0
Africa,Congo (Brazzaville),COG,20/02/2020,0,0
Africa,Congo (Brazzaville),COG,29/02/2020,0,0
Africa,Congo (Brazzaville),COG,10/03/2020,0,0
Africa,Congo (Brazzaville),COG,20/03/2020,3,0
Africa,Congo (Brazzaville),COG,31/03/2020,19,0
Africa,Congo (Brazzaville),COG,10/04/2020,60,5
Africa,Congo (Brazzaville),COG,20/04/2020,160,6
Africa,Congo (Brazzaville),COG,30/04/2020,220,9
Africa,Congo (Brazzaville),COG,10/05/2020,274,10
Africa,Congo (Brazzaville),COG,20/05/2020,420,15
Africa,Congo (Brazzaville),COG,31/05/2020,611,20
Africa,Congo (Brazzaville),COG,10/06/2020,728,24
Africa,Congo (Brazzaville),COG,20/06/2020,883,27
Africa,Congo (Brazzaville),COG,30/06/2020,1087,37
Africa,Congo (Brazzaville),COG,10/07/2020,2028,47
Africa,Congo (Brazzaville),COG,20/07/2020,2851,50
Africa,Congo (Brazzaville),COG,31/07/2020,3200,54
Africa,Congo (Brazzaville),COG,10/08/2020,3664,58
Africa,Congo (Brazzaville),COG,20/08/2020,3850,77
Africa,Congo (Brazzaville),COG,31/08/2020,3979,78
Africa,Congo (Brazzaville),COG,10/09/2020,4891,83
Africa,Congo (Brazzaville),COG,20/09/2020,4986,89
Africa,Congo (Brazzaville),COG,30/09/2020,5089,89
Africa,Congo (Brazzaville),COG,10/10/2020,5118,90
Africa,Congo (Brazzaville),COG,20/10/2020,5156,92
Africa,Congo (Brazzaville),COG,31/10/2020,5290,92
Africa,Congo (Brazzaville),COG,10/11/2020,5379,92
Africa,Congo (Brazzaville),COG,20/11/2020,5632,93
Africa,Congo (Brazzaville),COG,30/11/2020,5774,94
Africa,Congo (Brazzaville),COG,10/12/2020,6049,99
Africa,Congo (Brazzaville),COG,20/12/2020,6200,100
Africa,Congo (Brazzaville),COG,31/12/2020,7107,108
Africa,Congo (Brazzaville),COG,10/01/2021,7127,108
Africa,Congo (Brazzaville),COG,20/01/2021,7709,114
Africa,Congo (Brazzaville),COG,31/01/2021,7887,117
Africa,Congo (Brazzaville),COG,10/02/2021,8354,122
Africa,Congo (Brazzaville),COG,20/02/2021,8419,123
Africa,Congo (Brazzaville),COG,28/02/2021,0,0
Africa,Congo (Brazzaville),COG,10/03/2021,0,0
Africa,Congo (Brazzaville),COG,20/03/2021,0,0
Africa,Congo (Brazzaville),COG,31/03/2021,0,0
Africa,Congo (Kinshasa),COD,31/01/2020,0,0
Africa,Congo (Kinshasa),COD,10/02/2020,0,0
Africa,Congo (Kinshasa),COD,20/02/2020,0,0
Africa,Congo (Kinshasa),COD,29/02/2020,0,0
Africa,Congo (Kinshasa),COD,10/03/2020,0,0
Africa,Congo (Kinshasa),COD,20/03/2020,18,0
Africa,Congo (Kinshasa),COD,31/03/2020,98,8
Africa,Congo (Kinshasa),COD,10/04/2020,215,20
Africa,Congo (Kinshasa),COD,20/04/2020,332,25
Africa,Congo (Kinshasa),COD,30/04/2020,572,31
Africa,Congo (Kinshasa),COD,10/05/2020,991,41
Africa,Congo (Kinshasa),COD,20/05/2020,1731,61
Africa,Congo (Kinshasa),COD,31/05/2020,3070,72
Africa,Congo (Kinshasa),COD,10/06/2020,4390,96
Africa,Congo (Kinshasa),COD,20/06/2020,5672,125
Africa,Congo (Kinshasa),COD,30/06/2020,7039,170
Africa,Congo (Kinshasa),COD,10/07/2020,7905,189
Africa,Congo (Kinshasa),COD,20/07/2020,8443,194
Africa,Congo (Kinshasa),COD,31/07/2020,9070,215
Africa,Congo (Kinshasa),COD,10/08/2020,9489,224
Africa,Congo (Kinshasa),COD,20/08/2020,9757,247
Africa,Congo (Kinshasa),COD,31/08/2020,10097,258
Africa,Congo (Kinshasa),COD,10/09/2020,10343,262
Africa,Congo (Kinshasa),COD,20/09/2020,10515,271
Africa,Congo (Kinshasa),COD,30/09/2020,10659,272
Africa,Congo (Kinshasa),COD,10/10/2020,10841,276
Africa,Congo (Kinshasa),COD,20/10/2020,11066,303
Africa,Congo (Kinshasa),COD,31/10/2020,11306,307
Africa,Congo (Kinshasa),COD,10/11/2020,11642,316
Africa,Congo (Kinshasa),COD,20/11/2020,12129,324
Africa,Congo (Kinshasa),COD,30/11/2020,12772,333
Africa,Congo (Kinshasa),COD,10/12/2020,13997,350
Africa,Congo (Kinshasa),COD,20/12/2020,15495,370
Africa,Congo (Kinshasa),COD,31/12/2020,17658,591
Africa,Congo (Kinshasa),COD,10/01/2021,19436,611
Africa,Congo (Kinshasa),COD,20/01/2021,21302,640
Africa,Congo (Kinshasa),COD,31/01/2021,22771,671
Africa,Congo (Kinshasa),COD,10/02/2021,23890,686
Africa,Congo (Kinshasa),COD,20/02/2021,25080,700
Africa,Congo (Kinshasa),COD,28/02/2021,0,0
Africa,Congo (Kinshasa),COD,10/03/2021,0,0
Africa,Congo (Kinshasa),COD,20/03/2021,0,0
Africa,Congo (Kinshasa),COD,31/03/2021,0,0
,Cook Islands,COK,31/01/2020,0,0
,Cook Islands,COK,10/02/2020,0,0
,Cook Islands,COK,20/02/2020,0,0
,Cook Islands,COK,29/02/2020,0,0
,Cook Islands,COK,10/03/2020,0,0
,Cook Islands,COK,20/03/2020,0,0
,Cook Islands,COK,31/03/2020,0,0
,Cook Islands,COK,10/04/2020,0,0
,Cook Islands,COK,20/04/2020,0,0
,Cook Islands,COK,30/04/2020,0,0
,Cook Islands,COK,10/05/2020,0,0
,Cook Islands,COK,20/05/2020,0,0
,Cook Islands,COK,31/05/2020,0,0
,Cook Islands,COK,10/06/2020,0,0
,Cook Islands,COK,20/06/2020,0,0
,Cook Islands,COK,30/06/2020,0,0
,Cook Islands,COK,10/07/2020,0,0
,Cook Islands,COK,20/07/2020,0,0
,Cook Islands,COK,31/07/2020,0,0
,Cook Islands,COK,10/08/2020,0,0
,Cook Islands,COK,20/08/2020,0,0
,Cook Islands,COK,31/08/2020,0,0
,Cook Islands,COK,10/09/2020,0,0
,Cook Islands,COK,20/09/2020,0,0
,Cook Islands,COK,30/09/2020,0,0
,Cook Islands,COK,10/10/2020,0,0
,Cook Islands,COK,20/10/2020,0,0
,Cook Islands,COK,31/10/2020,0,0
,Cook Islands,COK,10/11/2020,0,0
,Cook Islands,COK,20/11/2020,0,0
,Cook Islands,COK,30/11/2020,0,0
,Cook Islands,COK,10/12/2020,0,0
,Cook Islands,COK,20/12/2020,0,0
,Cook Islands,COK,31/12/2020,0,0
,Cook Islands,COK,10/01/2021,0,0
,Cook Islands,COK,20/01/2021,0,0
,Cook Islands,COK,31/01/2021,0,0
,Cook Islands,COK,10/02/2021,0,0
,Cook Islands,COK,20/02/2021,0,0
,Cook Islands,COK,28/02/2021,0,0
,Cook Islands,COK,10/03/2021,0,0
,Cook Islands,COK,20/03/2021,0,0
,Cook Islands,COK,31/03/2021,0,0
North America,Costa Rica,CRI,31/01/2020,0,0
North America,Costa Rica,CRI,10/02/2020,0,0
North America,Costa Rica,CRI,20/02/2020,0,0
North America,Costa Rica,CRI,29/02/2020,0,0
North America,Costa Rica,CRI,10/03/2020,9,0
North America,Costa Rica,CRI,20/03/2020,89,1
North America,Costa Rica,CRI,31/03/2020,347,2
North America,Costa Rica,CRI,10/04/2020,558,3
North America,Costa Rica,CRI,20/04/2020,662,6
North America,Costa Rica,CRI,30/04/2020,719,6
North America,Costa Rica,CRI,10/05/2020,792,7
North America,Costa Rica,CRI,20/05/2020,897,10
North America,Costa Rica,CRI,31/05/2020,1056,10
North America,Costa Rica,CRI,10/06/2020,1461,12
North America,Costa Rica,CRI,20/06/2020,2127,12
North America,Costa Rica,CRI,30/06/2020,3459,16
North America,Costa Rica,CRI,10/07/2020,6845,26
North America,Costa Rica,CRI,20/07/2020,11534,66
North America,Costa Rica,CRI,31/07/2020,17820,150
North America,Costa Rica,CRI,10/08/2020,23872,244
North America,Costa Rica,CRI,20/08/2020,31075,333
North America,Costa Rica,CRI,31/08/2020,41287,436
North America,Costa Rica,CRI,10/09/2020,52549,567
North America,Costa Rica,CRI,20/09/2020,63712,706
North America,Costa Rica,CRI,30/09/2020,75760,904
North America,Costa Rica,CRI,10/10/2020,87439,1076
North America,Costa Rica,CRI,20/10/2020,97922,1222
North America,Costa Rica,CRI,31/10/2020,109971,1385
North America,Costa Rica,CRI,10/11/2020,118566,1502
North America,Costa Rica,CRI,20/11/2020,129418,1608
North America,Costa Rica,CRI,30/11/2020,139638,1726
North America,Costa Rica,CRI,10/12/2020,149815,1882
North America,Costa Rica,CRI,20/12/2020,157472,1996
North America,Costa Rica,CRI,31/12/2020,169321,2185
North America,Costa Rica,CRI,10/01/2021,177614,2305
North America,Costa Rica,CRI,20/01/2021,187712,2492
North America,Costa Rica,CRI,31/01/2021,193276,2604
North America,Costa Rica,CRI,10/02/2021,198338,2701
North America,Costa Rica,CRI,20/02/2021,201678,2763
North America,Costa Rica,CRI,28/02/2021,0,0
North America,Costa Rica,CRI,10/03/2021,0,0
North America,Costa Rica,CRI,20/03/2021,0,0
North America,Costa Rica,CRI,31/03/2021,0,0
Africa,Cote d'Ivoire,CIV,31/01/2020,0,0
Africa,Cote d'Ivoire,CIV,10/02/2020,0,0
Africa,Cote d'Ivoire,CIV,20/02/2020,0,0
Africa,Cote d'Ivoire,CIV,29/02/2020,0,0
Africa,Cote d'Ivoire,CIV,10/03/2020,0,0
Africa,Cote d'Ivoire,CIV,20/03/2020,9,0
Africa,Cote d'Ivoire,CIV,31/03/2020,179,1
Africa,Cote d'Ivoire,CIV,10/04/2020,444,3
Africa,Cote d'Ivoire,CIV,20/04/2020,847,9
Africa,Cote d'Ivoire,CIV,30/04/2020,1275,14
Africa,Cote d'Ivoire,CIV,10/05/2020,1700,21
Africa,Cote d'Ivoire,CIV,20/05/2020,2231,29
Africa,Cote d'Ivoire,CIV,31/05/2020,2833,33
Africa,Cote d'Ivoire,CIV,10/06/2020,4181,41
Africa,Cote d'Ivoire,CIV,20/06/2020,7276,52
Africa,Cote d'Ivoire,CIV,30/06/2020,9499,68
Africa,Cote d'Ivoire,CIV,10/07/2020,12052,81
Africa,Cote d'Ivoire,CIV,20/07/2020,14312,92
Africa,Cote d'Ivoire,CIV,31/07/2020,16047,102
Africa,Cote d'Ivoire,CIV,10/08/2020,16798,105
Africa,Cote d'Ivoire,CIV,20/08/2020,17249,112
Africa,Cote d'Ivoire,CIV,31/08/2020,18067,117
Africa,Cote d'Ivoire,CIV,10/09/2020,18869,119
Africa,Cote d'Ivoire,CIV,20/09/2020,19320,120
Africa,Cote d'Ivoire,CIV,30/09/2020,19724,120
Africa,Cote d'Ivoire,CIV,10/10/2020,20128,120
Africa,Cote d'Ivoire,CIV,20/10/2020,20342,121
Africa,Cote d'Ivoire,CIV,31/10/2020,20716,126
Africa,Cote d'Ivoire,CIV,10/11/2020,20847,126
Africa,Cote d'Ivoire,CIV,20/11/2020,21099,129
Africa,Cote d'Ivoire,CIV,30/11/2020,21331,132
Africa,Cote d'Ivoire,CIV,10/12/2020,21590,133
Africa,Cote d'Ivoire,CIV,20/12/2020,21918,133
Africa,Cote d'Ivoire,CIV,31/12/2020,22490,137
Africa,Cote d'Ivoire,CIV,10/01/2021,23750,139
Africa,Cote d'Ivoire,CIV,20/01/2021,25597,142
Africa,Cote d'Ivoire,CIV,31/01/2021,28399,154
Africa,Cote d'Ivoire,CIV,10/02/2021,30240,169
Africa,Cote d'Ivoire,CIV,20/02/2021,31914,185
